Rows,Id,Flag0,IsLocal,IsWeaponLocal,Unknown0,Flag3,Text,Flag5,Flag6,MainHandAlias_StatsKey,OffHandAlias_StatsKey,Flag7,Unknown1,Unknown2,Key0,Flag8,Flag9
1102,unique_dewaths_hide_physical_attack_damage_dealt_-,False,False,False,3,False,,False,False,-1,-1,False,-2023288644,[],18374403900871474942,0,False
1103,local_strength_requirement_+%,True,True,False,1,False,,False,False,-1,-1,False,931825658,[],18374403900871474942,0,False
1104,local_dexterity_requirement_+%,True,True,False,1,False,,False,False,-1,-1,False,1602990156,[],18374403900871474942,0,False
1105,local_intelligence_requirement_+%,True,True,False,1,False,,False,False,-1,-1,False,1196620531,[],18374403900871474942,0,False
1106,local_cannot_be_used_with_chaos_innoculation,True,True,False,4,False,,False,False,-1,-1,False,1915834387,[],18374403900871474942,0,False
1107,local_display_socketed_gems_have_mana_reservation_+%,False,True,False,1,False,,False,False,-1,-1,False,-2064483636,[],18374403900871474942,0,False
1108,mace_elemental_damage_+%,False,False,False,1,False,,False,False,-1,-1,False,2005264043,[],1,0,False
1109,active_skill_minion_movement_velocity_+%_final,True,False,False,1,False,,False,False,-1,-1,True,-354530417,[],18374403900871474942,1,False
1110,movement_velocity_+%_final_for_minion,False,False,False,1,False,,False,False,-1,-1,False,2059898077,[],18374403900871474942,0,False
1111,movement_velocity_cap,True,False,False,3,False,,True,False,-1,-1,True,-1455268028,[],18374403900871474942,0,False
1112,display_minion_base_maximum_life,False,False,False,3,False,,False,True,-1,-1,False,-40755392,[],18374403900871474942,0,False
1113,display_minion_maximum_life,False,False,False,3,False,,False,True,-1,-1,True,1795378147,[],18374403900871474942,0,False
1114,skill_physical_damage_%_to_convert_to_fire,True,False,False,1,False,,False,False,-1,-1,True,858458443,[],18374403900871474942,0,False
1115,skill_physical_damage_%_to_convert_to_cold,False,False,False,1,False,,False,False,-1,-1,False,211707126,[],18374403900871474942,0,False
1116,skill_physical_damage_%_to_convert_to_lightning,False,False,False,1,False,,False,False,-1,-1,True,-1706158117,[],18374403900871474942,0,False
1117,skill_physical_damage_%_to_convert_to_chaos,False,False,False,1,False,,False,False,-1,-1,False,-918462762,[],18374403900871474942,0,False
1118,skill_cold_damage_%_to_convert_to_fire,False,False,False,1,False,,False,False,-1,-1,True,1074202898,[],18374403900871474942,0,False
1119,physical_damage_%_to_convert_to_fire,False,False,False,1,False,,False,True,-1,-1,False,1629460576,[],18374403900871474942,0,False
1120,physical_damage_%_to_convert_to_cold,False,False,False,1,False,,False,True,-1,-1,False,-486389070,[],18374403900871474942,0,False
1121,physical_damage_%_to_convert_to_lightning,False,False,False,1,False,,False,True,-1,-1,False,878259066,[],18374403900871474942,0,False
1122,physical_damage_%_to_convert_to_chaos,False,False,False,1,False,,False,True,-1,-1,False,273140644,[],18374403900871474942,0,False
1123,cold_damage_%_to_convert_to_fire,False,False,False,1,False,,False,True,-1,-1,False,89743511,[],18374403900871474942,0,False
1124,main_hand_attack_duration_ms,True,False,False,3,False,,False,True,-1,-1,False,1139123609,[],18374403900871474942,0,False
1125,off_hand_attack_duration_ms,True,False,False,3,False,,False,True,-1,-1,False,596630099,[],18374403900871474942,0,False
1126,spell_cast_time_ms,True,False,False,3,False,,False,True,-1,-1,False,-805217797,[],18374403900871474942,0,False
1127,cast_time_overrides_attack_duration,False,False,False,4,False,,True,False,-1,-1,True,-1861984966,[],18374403900871474942,0,False
1128,projectiles_fork,True,False,False,4,False,,False,False,-1,-1,False,-922352341,[],18374403900871474942,0,False
1129,base_skill_number_of_additional_hits,False,False,False,1,False,,False,False,-1,-1,False,-133598663,[],18374403900871474942,1,False
1130,skill_override_pvp_scaling_time_ms,False,False,False,3,False,,False,False,-1,-1,False,846780901,[],18374403900871474942,1,False
1131,skill_double_hits_when_dual_wielding,False,False,False,4,False,,False,False,-1,-1,False,-2005550057,[],18374403900871474942,1,False
1132,skill_number_of_additional_hits,False,False,False,3,False,,False,True,-1,-1,False,-1708690989,[],18374403900871474942,1,False
1133,trap_override_pvp_scaling_time_ms,False,False,False,3,False,,False,False,-1,-1,False,1471412073,[],18374403900871474942,1,False
1134,mine_override_pvp_scaling_time_ms,False,False,False,3,False,,False,False,-1,-1,False,-1219046275,[],18374403900871474942,1,False
1135,override_pvp_scaling_time_ms,False,False,False,3,False,,False,True,-1,-1,False,-92325971,[],18374403900871474942,1,False
1136,skill_display_number_of_totems_allowed,False,False,False,3,False,,False,True,-1,-1,True,-859953024,[],18374403900871474942,0,False
1137,skill_display_number_of_traps_allowed,False,False,False,3,False,,False,True,-1,-1,True,78489656,[],18374403900871474942,0,False
1138,skill_display_number_of_remote_mines_allowed,False,False,False,3,False,,False,True,-1,-1,True,1891376507,[],18374403900871474942,0,False
1139,energy_shield_%_gained_on_block,True,False,False,1,False,,False,False,-1,-1,False,-1593932750,[],18374403900871474942,0,False
1140,local_display_socketed_gems_get_added_chaos_damage_level,False,True,False,3,False,,False,False,-1,-1,False,-1493489101,[],18374403900871474942,0,False
1141,projectiles_return,False,False,False,4,False,,True,False,-1,-1,True,1330858393,[],18374403900871474942,0,False
1142,projectile_number_to_split,False,False,False,3,False,,True,False,-1,-1,True,119636533,[],18374403900871474942,0,False
1143,determination_aura_armour_+%_final,True,False,False,1,False,,False,False,-1,-1,True,564013281,[],18374403900871474942,0,False
1144,support_chain_hit_damage_+%_final,False,False,False,1,False,,False,False,-1,-1,True,-1703763940,[],18374403900871474942,0,False
1145,support_split_projectile_damage_+%_final,False,False,False,1,False,,False,False,-1,-1,True,891470180,[],18374403900871474942,0,False
1146,support_return_projectile_damage_+%_final,False,False,False,1,False,,False,False,-1,-1,True,-349301825,[],18374403900871474942,0,False
1147,support_fork_projectile_damage_+%_final,False,False,False,1,False,,False,False,-1,-1,True,-905612533,[],18374403900871474942,0,False
1148,energy_shield_%_of_armour_rating_gained_on_block,True,False,False,1,False,,False,False,-1,-1,False,-1390201248,[],18374403900871474942,0,False
1149,skeleton_duration_+%,True,False,False,1,False,,False,False,-1,-1,False,-152009087,"[96438, 96474, 96520]",18374403900871474942,0,False
1150,local_poison_on_hit,True,True,True,4,False,,False,False,1151,1152,False,1453472125,[],18374403900871474942,0,False
1151,main_hand_local_poison_on_hit,False,True,False,4,False,,False,False,-1,-1,False,1686487938,[],18374403900871474942,0,False
1152,off_hand_local_poison_on_hit,False,True,False,4,False,,False,False,-1,-1,False,-1731097188,[],18374403900871474942,0,False
1153,on_low_mana,True,False,False,4,False,,False,False,-1,-1,False,1043450828,[],18374403900871474942,0,False
1154,spell_damage_taken_+%_when_on_low_mana,False,False,False,1,False,,False,False,-1,-1,False,-167967642,[],18374403900871474942,0,False
1155,spell_damage_taken_+%,True,False,False,1,False,,False,True,-1,-1,False,1692589000,[],18374403900871474942,0,False
1156,evasion_rating_+_when_on_full_life,False,False,False,3,False,,False,False,-1,-1,False,864954669,[],18374403900871474942,0,False
1157,aura_effect_on_self_+%,True,False,False,1,False,,False,False,-1,-1,False,216213683,[],18374403900871474942,0,False
1158,minions_have_aura_effect_+%,True,False,False,1,False,,False,False,-1,-1,False,-813411199,[],18374403900871474942,0,False
1159,reflect_curses,False,False,False,4,False,,False,False,-1,-1,False,49188235,[],18374403900871474942,0,False
1160,global_critical_strike_chance_+%_while_holding_staff,False,False,False,1,False,,False,False,-1,-1,False,246441099,[],4,0,False
1161,global_critical_strike_multiplier_+_while_holding_staff,False,False,False,3,False,,False,False,-1,-1,False,1800091043,[],4,0,False
1162,secondary_damage_critical_strike_multiplier_+,False,False,False,3,False,,False,True,-1,-1,False,-1299737486,[],18374403900871474942,0,False
1163,old_do_not_use_life_leech_from_spell_damage_%,True,False,False,1,False,,False,False,-1,-1,True,321221314,[],18374403900871474942,0,False
1164,old_do_not_use_mana_leech_from_spell_damage_%,True,False,False,1,False,,False,False,-1,-1,True,1256602376,[],18374403900871474942,0,False
1165,punishment_physical_damage_%_reflected_for_normal_monsters,True,False,False,1,False,,False,False,-1,-1,True,-784843151,[],18374403900871474942,0,False
1166,punishment_physical_damage_%_reflected_for_magic_monsters,True,False,False,1,False,,False,False,-1,-1,True,-816141510,[],18374403900871474942,0,False
1167,punishment_physical_damage_%_reflected_for_rare_monsters,True,False,False,1,False,,False,False,-1,-1,True,-548465312,[],18374403900871474942,0,False
1168,punishment_physical_damage_%_reflected_for_unique_monsters,True,False,False,1,False,,False,False,-1,-1,True,-526875408,[],18374403900871474942,0,False
1169,is_player_minion,True,False,False,4,False,,True,False,-1,-1,True,1226265665,[],18374403900871474942,0,False
1170,local_flask_curse_immunity_while_healing,True,True,False,4,False,Local Flask Curse Immunity While Healing,False,False,-1,-1,False,212408467,[],18374403900871474942,0,False
1171,attacks_deal_no_physical_damage,False,False,False,4,False,,False,False,-1,-1,False,-2129959451,[],18374403900871474942,0,False
1172,whirling_blades_base_ground_fire_damage_to_deal_per_minute,True,False,False,3,False,,False,False,-1,-1,False,906029901,[],18374403900871474942,0,False
1173,monster_casts_ethereal_knives_text,True,False,False,4,False,,False,False,-1,-1,False,1464175493,[],18374403900871474942,0,False
1174,monster_throws_beartraps_text,False,False,False,4,False,,False,False,-1,-1,False,1901075673,[],18374403900871474942,0,False
1175,monster_casts_lightning_thorns_text,False,False,False,4,False,,False,False,-1,-1,False,66240175,[],18374403900871474942,0,False
1176,monster_throws_fire_bombs_text,False,False,False,4,False,,False,False,-1,-1,False,1638627501,[],18374403900871474942,0,False
1177,monster_throws_caustic_bombs_text,False,False,False,4,False,,False,False,-1,-1,False,-2015150167,[],18374403900871474942,0,False
1178,monster_casts_freezing_pulse_text,False,False,False,4,False,,False,False,-1,-1,False,1881482668,[],18374403900871474942,0,False
1179,monster_cleaves_text,False,False,False,4,False,,False,False,-1,-1,False,-1520265190,[],18374403900871474942,0,False
1180,monster_fires_ice_shot_arrows_text,False,False,False,4,False,,False,False,-1,-1,False,429220377,[],18374403900871474942,0,False
1181,monster_casts_conductivity_text,False,False,False,4,False,,False,False,-1,-1,False,-144752561,[],18374403900871474942,0,False
1182,monster_casts_flammability_text,False,False,False,4,False,,False,False,-1,-1,False,-1932103872,[],18374403900871474942,0,False
1183,monster_casts_augmented_fireballs_text,False,False,False,4,False,,False,False,-1,-1,False,251644437,[],18374403900871474942,0,False
1184,monster_channels_lightning_text,False,False,False,4,False,,False,False,-1,-1,False,743930055,[],18374403900871474942,0,False
1185,monster_casts_arc_text,False,False,False,4,False,,False,False,-1,-1,False,297610806,[],18374403900871474942,0,False
1186,monster_raises_zombies_text,False,False,False,4,False,,False,False,-1,-1,False,902169799,[],18374403900871474942,0,False
1187,monster_casts_ice_shield_text,False,False,False,4,False,,False,False,-1,-1,False,-1885183122,[],18374403900871474942,0,False
1188,monster_casts_unholy_fire_text,False,False,False,4,False,,False,False,-1,-1,False,1069797360,[],18374403900871474942,0,False
1189,physical_damage_taken_+,True,False,False,3,False,,False,False,-1,-1,True,-1230925481,[],18374403900871474942,0,False
1190,fire_damage_taken_+,True,False,False,3,False,,False,False,-1,-1,True,338745639,[],18374403900871474942,0,False
1191,monster_gain_power_charge_on_kin_death,True,False,False,4,False,,False,False,-1,-1,False,-704544692,[],18374403900871474942,0,False
1192,monster_casts_discharge_text,False,False,False,4,False,,False,False,-1,-1,False,892937166,[],18374403900871474942,0,False
1193,trap_variation,True,False,False,3,False,,True,False,-1,-1,True,170767145,[],18374403900871474942,0,False
1194,number_of_water_elementals_to_summon,True,False,False,3,False,,False,False,-1,-1,False,-1613561257,[],18374403900871474942,0,False
1195,number_of_water_elementals_allowed,True,False,False,3,False,,True,False,-1,-1,True,-2761968,[],18374403900871474942,0,False
1196,display_summons_water_elementals_text,False,False,False,4,False,,False,False,-1,-1,False,496575093,[],18374403900871474942,0,False
1197,shield_charge_remove_stun_and_knockback,True,False,False,4,False,,False,False,-1,-1,False,-1298522326,[],18374403900871474942,0,False
1198,display_monster_uses_double_strike_text,False,False,False,4,False,,False,False,-1,-1,False,-575493167,[],18374403900871474942,0,False
1199,bleed_on_hit_base_duration,False,False,False,3,False,,False,False,-1,-1,False,1178697535,[],18374403900871474942,0,False
1200,display_monster_uses_whirling_blades_text,False,False,False,4,False,,False,False,-1,-1,False,1575665163,[],18374403900871474942,0,False
1201,cannot_be_stunned,True,False,False,4,False,Cannot be Stunned,True,True,-1,-1,True,352816358,[],18374403900871474942,0,False
1202,cannot_be_stunned_when_on_low_life,False,False,False,4,False,,False,False,-1,-1,False,1981364640,[],18374403900871474942,0,False
1203,display_monster_casts_lightning_warp_text,False,False,False,4,False,,False,False,-1,-1,False,-1514172202,[],18374403900871474942,0,False
1204,display_golden_radiance,False,False,False,4,False,,False,False,-1,-1,False,117732041,[],18374403900871474942,0,False
1205,display_monster_casts_frostbite_text,False,False,False,4,False,,False,False,-1,-1,False,-308601022,[],18374403900871474942,0,False
1206,cannot_be_converted_or_dominated,True,False,False,4,False,,False,False,-1,-1,False,1387686352,[],18374403900871474942,0,False
1207,map_hidden_monster_life_+%_times_6_final,True,False,False,1,False,,False,False,-1,-1,False,-915198256,[],18374403900871474942,0,False
1208,map_hidden_monster_damage_+%_squared_final,True,False,False,1,False,,False,False,-1,-1,False,1294906782,[],18374403900871474942,0,False
1209,regenerate_energy_shield_instead_of_life,False,False,False,1,False,,False,False,-1,-1,False,1260997558,[],18374403900871474942,0,False
1210,damage_not_from_skill_user,False,False,False,4,False,,False,True,-1,-1,False,-2065910038,[],18374403900871474942,0,False
1211,deal_no_damage_yourself,False,False,False,4,False,,False,False,-1,-1,False,-1500148056,[],18374403900871474942,0,False
1212,deal_no_damage,False,False,False,4,False,,False,True,-1,-1,False,-559670702,[],18374403900871474942,0,False
1213,disable_skill_if_melee_attack,True,False,False,4,False,,True,False,-1,-1,True,-48842838,[],18374403900871474942,1,False
1214,display_disable_melee_weapons,False,False,False,4,False,,False,True,-1,-1,True,1161266705,[],18374403900871474942,0,False
1215,chaos_damage_does_not_bypass_energy_shield,True,False,False,4,False,,True,False,-1,-1,True,-335249502,[],18374403900871474942,0,False
1216,cannot_cast_spells,True,False,False,4,False,,True,False,-1,-1,True,200703996,[],18374403900871474942,1,False
1217,piety_transform_debuff_time_ms,True,False,False,3,False,,False,False,-1,-1,False,643362710,[],18374403900871474942,1,False
1218,cheat_override_blood_effect_level,True,False,False,3,False,,False,False,-1,-1,True,877928200,[],18374403900871474942,0,False
1219,map_undead_monsters_get_up_after_X_seconds,True,False,False,3,False,,False,False,-1,-1,False,520870315,[],18374403900871474942,0,False
1220,local_stun_threshold_reduction_+%,False,True,True,1,False,,False,False,1221,1222,False,-1041095509,[],18374403900871474942,0,False
1221,main_hand_local_stun_threshold_reduction_+%,False,True,False,1,False,,False,False,-1,-1,True,-1165715067,[],18374403900871474942,0,False
1222,off_hand_local_stun_threshold_reduction_+%,False,True,False,1,False,,False,False,-1,-1,True,938119948,[],18374403900871474942,0,False
1223,intermediary_maximum_life_including_chaos_innoculation,True,False,False,3,False,,False,True,-1,-1,False,-1134846373,[],18374403900871474942,0,False
1224,light_radius_+%,True,False,False,1,False,Light Radius +%,False,False,-1,-1,True,699856495,[],18,0,False
1225,active_skill_cast_speed_+%_final,False,False,False,1,False,,True,False,-1,-1,True,-317429508,[],18374403900871474942,1,False
1226,map_has_X_waves_of_monsters,True,False,False,3,False,,False,False,-1,-1,False,-1971849540,[],18374403900871474942,0,False
1227,map_has_X_seconds_between_waves,True,False,False,3,False,,False,False,-1,-1,False,1832649386,[],18374403900871474942,0,False
1228,map_num_initial_wave_monsters,False,False,False,3,False,,False,False,-1,-1,False,1827373311,[],18374403900871474942,0,False
1229,map_wave_monster_increment,False,False,False,3,False,,False,False,-1,-1,False,572831725,[],18374403900871474942,0,False
1230,flamethrower_damage_+%_per_stage_final,True,False,False,1,False,,True,False,-1,-1,True,2054377699,[],18374403900871474942,0,False
1231,ground_tar_on_take_crit_base_area_of_effect_radius,True,False,False,3,False,,False,False,-1,-1,False,19962822,[],18374403900871474942,0,False
1232,ground_tar_on_take_crit_duration_ms,True,False,False,3,False,,False,False,-1,-1,False,-1326591614,[],18374403900871474942,0,False
1233,ground_tar_on_take_crit_monvement_speed_pluspercent,True,False,False,1,False,,False,False,-1,-1,False,427962640,[],18374403900871474942,0,False
1234,curse_on_hit_%_enfeeble,True,False,False,1,False,,False,False,-1,-1,False,1064828226,[],18374403900871474942,0,False
1235,totem_art_variation,True,False,False,3,False,,True,False,-1,-1,True,-2017809389,[],18374403900871474942,0,False
1236,spells_have_culling_strike,True,False,False,4,False,,True,False,-1,-1,True,1083166598,[],18374403900871474942,0,False
1237,map_monsters_immune_to_a_random_status_ailment_or_stun,False,False,False,4,False,,False,False,-1,-1,False,152290457,[],18374403900871474942,0,False
1238,map_monster_melee_attacks_apply_random_curses,False,False,False,4,False,,False,False,-1,-1,False,-1113974907,[],18374403900871474942,0,False
1239,map_monsters_reflect_curses,False,False,False,4,False,,False,False,-1,-1,False,-859545631,[],18374403900871474942,0,False
1240,curse_on_melee_hit_%_random_curse,False,False,False,1,False,,False,False,-1,-1,False,-637621758,[],18374403900871474942,0,False
1241,main_hand_maximum_attack_distance,True,False,False,3,False,,True,True,-1,-1,True,-589349139,[],18374403900871474942,0,False
1242,off_hand_maximum_attack_distance,True,False,False,3,False,,True,True,-1,-1,True,1229830077,[],18374403900871474942,0,False
1243,melee_range_+,False,False,False,3,False,,False,False,-1,-1,True,297439715,[],6,0,False
1244,cyclone_movement_speed_+%_final,True,False,False,1,False,,True,False,-1,-1,True,119319155,[],18374403900871474942,0,False
1245,local_display_socketed_gems_get_added_fire_damage_level,False,True,False,3,False,,False,False,-1,-1,False,-645665989,[],18374403900871474942,0,False
1246,local_display_socketed_gems_get_cold_to_fire_level,False,True,False,3,False,,False,False,-1,-1,False,-1413715893,[],18374403900871474942,0,False
1247,local_display_socketed_gems_get_fire_penetration_level,False,True,False,3,False,,False,False,-1,-1,False,219562676,[],18374403900871474942,0,False
1248,evasion_rating_+%_when_on_low_life,False,False,False,1,False,,False,False,-1,-1,False,-690025607,[],18374403900871474942,0,False
1249,life_leech_is_instant,True,False,False,4,False,,False,True,-1,-1,False,1619936780,[],18374403900871474942,0,False
1250,base_life_leech_is_instant,False,False,False,4,False,,False,False,-1,-1,False,-606209797,[],18374403900871474942,0,False
1251,support_multiple_attacks_melee_attack_speed_+%_final,False,False,False,1,False,,True,False,-1,-1,True,741538946,[],18374403900871474942,0,False
1252,map_item_drop_rarity_+%,True,False,False,1,False,,False,False,-1,-1,False,1931879469,[],18374403900871474942,0,False
1253,life_gain_per_target,True,False,False,3,False, ,False,True,-1,-1,True,530267118,[],18374403900871474942,0,False
1254,local_life_leech_is_instant,False,True,True,4,False,,False,False,1255,1256,False,-437674670,[],18374403900871474942,0,False
1255,main_hand_local_life_leech_is_instant,False,True,False,4,False,,False,False,-1,-1,True,1323839827,[],18374403900871474942,0,False
1256,off_hand_local_life_leech_is_instant,False,True,False,4,False,,False,False,-1,-1,True,-1670814375,[],18374403900871474942,0,False
1257,avoid_ignite_%_when_on_low_life,False,False,False,1,False,,False,False,-1,-1,False,1131527639,[],18374403900871474942,0,False
1258,fire_damage_resistance_%_when_on_low_life,False,False,False,1,False,,False,False,-1,-1,False,1034114971,[],18374403900871474942,0,False
1259,local_display_socketed_gems_get_elemental_proliferation_level,False,True,False,3,False,,False,False,-1,-1,False,-1301205437,[],18374403900871474942,0,False
1260,melee_splash,True,False,False,4,False,,True,False,-1,-1,True,-1415168696,[],18374403900871474942,0,False
1261,support_melee_splash_damage_+%_final,True,False,False,3,False,,True,False,-1,-1,True,2081551524,[],18374403900871474942,0,False
1262,support_melee_splash_damage_+%_final_for_splash,True,False,False,3,False,,True,False,-1,-1,True,1775754280,[],18374403900871474942,0,False
1263,add_power_charge_on_critical_strike_%,True,False,False,1,False,,True,False,-1,-1,True,1479057381,[],18374403900871474942,0,False
1264,base_melee_attack_repeat_count,False,False,False,3,False,Additional Melee Targets,False,False,-1,-1,True,564703681,[],18374403900871474942,0,False
1265,attack_repeat_count,True,False,False,3,False,Additional Targets,True,True,-1,-1,True,-1264525281,[],18374403900871474942,0,False
1266,display_map_larger_maze,True,False,False,3,False,,False,False,-1,-1,False,1579821850,[],18374403900871474942,0,False
1267,display_map_restless_dead,True,False,False,3,False,,False,False,-1,-1,False,-839232326,[],18374403900871474942,0,False
1268,display_map_two_bosses,True,False,False,3,False,,False,False,-1,-1,False,-421079658,[],18374403900871474942,0,False
1269,display_map_large_chest,True,False,False,3,False,,False,False,-1,-1,False,828645731,[],18374403900871474942,0,False
1270,local_socketed_movement_gem_level_+,False,True,False,3,False,,False,False,-1,-1,False,-1767914072,[],18374403900871474942,0,False
1271,map_projectile_speed_+%,True,False,False,1,False,,False,False,-1,-1,False,-52127162,[],18374403900871474942,0,False
1272,map_player_projectile_damage_+%_final,True,False,False,1,False,,False,False,-1,-1,False,576412259,[],18374403900871474942,0,False
1273,projectile_damage_+%_final_from_map,False,False,False,1,False,,False,False,-1,-1,False,-67615802,[],18374403900871474942,0,False
1274,support_multiple_attack_damage_+%_final,False,False,False,1,False,,False,False,-1,-1,True,-1968781927,[],18374403900871474942,0,False
1275,necromancer_revivable_even_if_corpse_unusable,True,False,False,4,False,,True,False,-1,-1,True,-1324164451,[],18374403900871474942,0,False
1276,local_six_linked_white_sockets,False,True,False,4,False,,False,False,-1,-1,False,-1944604597,[],18374403900871474942,0,False
1277,area_of_effect_+%_per_20_int,False,False,False,1,False,,False,False,-1,-1,False,-133779274,[],18374403900871474942,0,False
1278,attack_speed_+%_per_10_dex,False,False,False,1,False,,False,False,-1,-1,False,-1864657594,[],18374403900871474942,0,False
1279,physical_weapon_damage_+%_per_10_str,False,False,False,1,False,,False,False,-1,-1,False,-197455223,[],18374403900871474942,0,False
1280,chance_to_dodge_%_per_frenzy_charge,False,False,False,1,False,Dodge chance per Frenzy Charge,False,False,-1,-1,True,1004369949,[],18374403900871474942,0,False
1281,gain_power_charge_per_enemy_you_crit,True,False,False,4,False,,False,False,-1,-1,False,1485101334,[],18374403900871474942,0,False
1282,local_unique_tabula_rasa_no_requirement_or_energy_shield,True,True,False,4,False,,False,False,-1,-1,False,2126190438,[],18374403900871474942,0,False
1283,map_wave_magic_increase,False,True,False,3,False,,False,False,-1,-1,False,-1321223025,[],18374403900871474942,0,False
1284,local_display_socketed_gems_get_spell_totem_level,False,True,False,3,False,,False,False,-1,-1,False,1842004203,[],18374403900871474942,0,False
1285,cannot_increase_quantity_of_dropped_items,False,False,False,4,False,,False,False,-1,-1,False,-1153609596,[],18374403900871474942,0,False
1286,cannot_increase_rarity_of_dropped_items,False,False,False,4,False,,False,False,-1,-1,False,-494654963,[],18374403900871474942,0,False
1287,killed_monster_dropped_item_rarity_+%,True,False,False,1,False,,False,True,-1,-1,True,1427330921,[],18374403900871474942,0,False
1288,killed_monster_dropped_item_quantity_+%,True,False,False,1,False,,False,True,-1,-1,True,1242755356,[],18374403900871474942,0,False
1289,burning_damage_taken_+%,True,False,False,1,False,,True,False,-1,-1,True,203563207,[],18374403900871474942,0,False
1290,curse_effect_on_self_+%,True,False,False,1,False,,False,False,-1,-1,True,-301212156,[],18374403900871474942,0,False
1291,randomly_cursed_when_totems_die_curse_level,True,False,False,3,False,,False,False,-1,-1,False,1076485565,[],18374403900871474942,0,False
1292,maximum_physical_damage_to_return_when_hit,True,False,False,3,False,Physical Damage Reflected to any Enemy Hit,False,False,-1,-1,True,799824055,[],18374403900871474942,0,False
1293,maximum_fire_damage_to_return_when_hit,True,False,False,3,False,Fire Damage Reflected to any Enemy Hit,False,False,-1,-1,True,-534969282,[],18374403900871474942,0,False
1294,maximum_cold_damage_to_return_when_hit,True,False,False,3,False,Cold Damage Reflected to any Enemy Hit,False,False,-1,-1,True,637959103,[],18374403900871474942,0,False
1295,maximum_lightning_damage_to_return_when_hit,True,False,False,3,False,Lightning Damage Reflected to any Enemy Hit,False,False,-1,-1,True,188941061,[],18374403900871474942,0,False
1296,maximum_chaos_damage_to_return_when_hit,True,False,False,3,False,Chaos Damage Reflected to any Enemy Hit,False,False,-1,-1,True,245382438,[],18374403900871474942,0,False
1297,minimum_physical_damage_to_return_when_hit,True,False,False,3,False,Physical Damage Reflected to any Enemy Hit,False,False,-1,-1,True,769594372,[],18374403900871474942,0,False
1298,minimum_fire_damage_to_return_when_hit,True,False,False,3,False,Fire Damage Reflected to any Enemy Hit,False,False,-1,-1,True,-1535130562,[],18374403900871474942,0,False
1299,minimum_cold_damage_to_return_when_hit,True,False,False,3,False,Cold Damage Reflected to any Enemy Hit,False,False,-1,-1,True,1530526273,[],18374403900871474942,0,False
1300,minimum_lightning_damage_to_return_when_hit,True,False,False,3,False,Lightning Damage Reflected to any Enemy Hit,False,False,-1,-1,True,-123358905,[],18374403900871474942,0,False
1301,minimum_chaos_damage_to_return_when_hit,True,False,False,3,False,Chaos Damage Reflected to any Enemy Hit,False,False,-1,-1,True,388775236,[],18374403900871474942,0,False
1302,local_display_socketed_gems_get_increased_duration_level,False,True,False,3,False,,False,False,-1,-1,False,660738568,[],18374403900871474942,0,False
1303,summon_fire_resistance_+,True,False,False,3,False,,False,False,-1,-1,True,-1450444781,[],18374403900871474942,0,False
1304,summon_cold_resistance_+,True,False,False,3,False,,False,False,-1,-1,True,318664392,[],18374403900871474942,0,False
1305,summon_lightning_resistance_+,True,False,False,3,False,,False,False,-1,-1,True,445680025,[],18374403900871474942,0,False
1306,melee_weapon_critical_strike_multiplier_+,False,False,False,3,False,,False,False,-1,-1,False,-375544775,[],4,0,False
1307,map_monster_skills_chain_X_additional_times,True,False,False,3,False,,False,False,-1,-1,False,1893612035,[],18374403900871474942,0,False
1308,local_ring_disable_other_ring,True,True,False,4,False,,False,False,-1,-1,False,1745078165,[],18374403900871474942,0,False
1309,disable_ring_slot_1,True,False,False,4,False,,False,False,-1,-1,True,1995769871,[],18374403900871474942,0,False
1310,disable_ring_slot_2,True,False,False,4,False,,False,False,-1,-1,True,1770724395,[],18374403900871474942,0,False
1311,global_item_attribute_requirements_+%,True,False,False,1,False,,False,False,-1,-1,True,-1319269206,[],18374403900871474942,0,False
1312,grant_kill_to_target_when_exploding_self,True,False,False,4,False,,False,False,-1,-1,False,182775970,[],18374403900871474942,0,False
1313,mana_gain_per_target,True,False,False,3,False,Mana gained on Hit,False,False,-1,-1,True,-189428036,[],6,0,False
1314,animation_effect_variation,True,False,False,3,False,,True,False,-1,-1,True,-1303802951,[],18374403900871474942,0,False
1315,enemy_hits_roll_low_damage,True,False,False,4,False,,False,False,-1,-1,False,-2039114198,[],18374403900871474942,0,False
1316,minions_take_no_actions,True,False,False,4,False,,False,False,-1,-1,False,182634798,[],18374403900871474942,0,False
1317,unique_loris_lantern_golden_light,True,False,False,4,False,,False,False,-1,-1,True,-589194838,[],18374403900871474942,0,False
1318,chaos_damage_resistance_%_when_on_low_life,False,False,False,1,False,,False,False,-1,-1,False,-520910632,[],18374403900871474942,0,False
1319,gain_power_charge_for_each_quarter_life_removed,True,False,False,4,False,,False,False,-1,-1,False,-447508943,[],18374403900871474942,0,False
1320,enemy_extra_damage_rolls,True,False,False,3,False,,False,True,-1,-1,False,-523136623,[],18374403900871474942,0,False
1321,enemy_extra_damage_rolls_when_on_low_life,False,False,False,3,False,,False,False,-1,-1,False,440306847,[],18374403900871474942,0,False
1322,map_fixed_seed,False,False,False,3,False,,False,False,-1,-1,False,383486568,[],18374403900871474942,0,False
1323,map_monsters_drop_ground_fire_on_death_base_radius,True,False,False,3,False,,False,False,-1,-1,False,1755870975,[],18374403900871474942,0,False
1324,map_monsters_drop_ground_fire_on_death_duration_ms,True,False,False,3,False,,False,False,-1,-1,False,1370909546,[],18374403900871474942,0,False
